superscaffold	index	scaffold	scaffold.length	start	end
Super_Scaffold0	1184	NW_VBSM01001213.1	1184	29522832	29524016
Super_Scaffold0	1185	NW_VBSM01001214.1	1409	29525016	29526425
Super_Scaffold0	1186	NW_VBSM01001215.1	1066	29527425	29528491
Super_Scaffold0	1187	NW_VBSM01001216.1	1026	29529491	29530517
Super_Scaffold0	1188	NW_VBSM01001217.1	1275	29531517	29532792
Super_Scaffold0	1189	NW_VBSM01001218.1	1092	29533792	29534884
Super_Scaffold0	1190	NW_VBSM01001219.1	1500	29535884	29537384
Super_Scaffold0	1191	NW_VBSM01001220.1	1921	29538384	29540305
Super_Scaffold0	1192	NW_VBSM01001221.1	1483	29541305	29542788
Super_Scaffold0	1193	NW_VBSM01001222.1	2223	29543788	29546011
Super_Scaffold0	1194	NW_VBSM01001223.1	1663	29547011	29548674
Super_Scaffold0	1195	NW_VBSM01001224.1	1308	29549674	29550982
Super_Scaffold0	1196	NW_VBSM01001225.1	1642	29551982	29553624
Super_Scaffold0	1197	NW_VBSM01001226.1	1309	29554624	29555933
Super_Scaffold0	1198	NW_VBSM01001227.1	2455	29556933	29559388
Super_Scaffold0	1199	NW_VBSM01001228.1	1055	29560388	29561443
Super_Scaffold0	1200	NW_VBSM01001229.1	1196	29562443	29563639
Super_Scaffold0	1201	NW_VBSM01001230.1	1449	29564639	29566088
Super_Scaffold0	1202	NW_VBSM01001231.1	1953	29567088	29569041
Super_Scaffold0	1203	NW_VBSM01001232.1	1177	29570041	29571218
Super_Scaffold0	1204	NW_VBSM01001233.1	1179	29572218	29573397
Super_Scaffold0	1205	NW_VBSM01001234.1	16570	29574397	29590967
Super_Scaffold0	1206	NW_VBSM01001235.1	1407	29591967	29593374
Super_Scaffold0	1207	NW_VBSM01001236.1	2419	29594374	29596793
Super_Scaffold0	1208	NW_VBSM01001237.1	1518	29597793	29599311
Super_Scaffold0	1209	NW_VBSM01001238.1	1165	29600311	29601476
Super_Scaffold0	1210	NW_VBSM01001239.1	1380	29602476	29603856
Super_Scaffold0	1211	NW_VBSM01001240.1	1133	29604856	29605989
Super_Scaffold0	1212	NW_VBSM01001241.1	1158	29606989	29608147
Super_Scaffold0	1213	NW_VBSM01001242.1	2062	29609147	29611209
Super_Scaffold0	1214	NW_VBSM01001243.1	1346	29612209	29613555
Super_Scaffold0	1215	NW_VBSM01001244.1	1681	29614555	29616236
Super_Scaffold0	1216	NW_VBSM01001245.1	1195	29617236	29618431
Super_Scaffold0	1217	NW_VBSM01001246.1	1122	29619431	29620553
Super_Scaffold0	1218	NW_VBSM01001247.1	1098	29621553	29622651
Super_Scaffold0	1219	NW_VBSM01001248.1	1950	29623651	29625601
Super_Scaffold0	1220	NW_VBSM01001249.1	1649	29626601	29628250
Super_Scaffold0	1221	NW_VBSM01001250.1	1152	29629250	29630402
Super_Scaffold0	1222	NW_VBSM01001251.1	4421	29631402	29635823
Super_Scaffold0	1223	NW_VBSM01001252.1	1376	29636823	29638199
Super_Scaffold0	1224	NW_VBSM01001253.1	2113	29639199	29641312
Super_Scaffold0	1225	NW_VBSM01001254.1	2582	29642312	29644894
Super_Scaffold0	1226	NW_VBSM01001255.1	2361	29645894	29648255
Super_Scaffold0	1227	NW_VBSM01001256.1	1738	29649255	29650993
Super_Scaffold0	1228	NW_VBSM01001257.1	1780	29651993	29653773
Super_Scaffold0	1229	NW_VBSM01001258.1	1452	29654773	29656225
Super_Scaffold0	1230	NW_VBSM01001259.1	1165	29657225	29658390
Super_Scaffold0	1231	NW_VBSM01001260.1	1186	29659390	29660576
Super_Scaffold0	1232	NW_VBSM01001261.1	1000	29661576	29662576
Super_Scaffold0	1233	NW_VBSM01001262.1	1322	29663576	29664898
Super_Scaffold0	1234	NW_VBSM01001263.1	2754	29665898	29668652
Super_Scaffold0	1235	NW_VBSM01001264.1	3054	29669652	29672706
Super_Scaffold0	1236	NW_VBSM01001266.1	1440	29673706	29675146
Super_Scaffold0	1237	NW_VBSM01001267.1	1419	29676146	29677565
Super_Scaffold0	1238	NW_VBSM01001268.1	1068	29678565	29679633
Super_Scaffold0	1239	NW_VBSM01001269.1	1510	29680633	29682143
Super_Scaffold0	1240	NW_VBSM01001270.1	2321	29683143	29685464
Super_Scaffold0	1241	NW_VBSM01001271.1	2101	29686464	29688565
Super_Scaffold0	1242	NW_VBSM01001272.1	1322	29689565	29690887
Super_Scaffold0	1243	NW_VBSM01001273.1	1572	29691887	29693459
Super_Scaffold0	1244	NW_VBSM01001274.1	1455	29694459	29695914
Super_Scaffold0	1245	NW_VBSM01001275.1	1592	29696914	29698506
Super_Scaffold0	1246	NW_VBSM01001276.1	2097	29699506	29701603
Super_Scaffold0	1247	NW_VBSM01001277.1	2078	29702603	29704681
Super_Scaffold0	1248	NW_VBSM01001278.1	1146	29705681	29706827
Super_Scaffold0	1249	NW_VBSM01001279.1	1548	29707827	29709375
Super_Scaffold0	1250	NW_VBSM01001280.1	1053	29710375	29711428
Super_Scaffold0	1251	NW_VBSM01001281.1	2639	29712428	29715067
Super_Scaffold0	1252	NW_VBSM01001282.1	3781	29716067	29719848
Super_Scaffold0	1253	NW_VBSM01001283.1	1056	29720848	29721904
Super_Scaffold0	1254	NW_VBSM01001284.1	1879	29722904	29724783
Super_Scaffold0	1255	NW_VBSM01001285.1	1387	29725783	29727170
Super_Scaffold0	1256	NW_VBSM01001286.1	2104	29728170	29730274
Super_Scaffold0	1257	NW_VBSM01001287.1	1811	29731274	29733085
Super_Scaffold0	1258	NW_VBSM01001288.1	2579	29734085	29736664
Super_Scaffold0	1259	NW_VBSM01001289.1	2106	29737664	29739770
Super_Scaffold0	1260	NW_VBSM01001290.1	3206	29740770	29743976
Super_Scaffold0	1261	NW_VBSM01001291.1	1337	29744976	29746313
Super_Scaffold0	1262	NW_VBSM01001292.1	1277	29747313	29748590
Super_Scaffold0	1263	NW_VBSM01001293.1	1247	29749590	29750837
Super_Scaffold0	1264	NW_VBSM01001294.1	1288	29751837	29753125
Super_Scaffold0	1265	NW_VBSM01001295.1	1459	29754125	29755584
Super_Scaffold0	1266	NW_VBSM01001296.1	2696	29756584	29759280
Super_Scaffold0	1267	NW_VBSM01001297.1	1383	29760280	29761663
Super_Scaffold0	1268	NW_VBSM01001298.1	1721	29762663	29764384
Super_Scaffold0	1269	NW_VBSM01001299.1	1143	29765384	29766527
Super_Scaffold0	1270	NW_VBSM01001300.1	1297	29767527	29768824
Super_Scaffold0	1271	NW_VBSM01001301.1	1158	29769824	29770982
Super_Scaffold0	1272	NW_VBSM01001302.1	1096	29771982	29773078
Super_Scaffold0	1273	NW_VBSM01001303.1	1343	29774078	29775421
Super_Scaffold0	1274	NW_VBSM01001304.1	1389	29776421	29777810
Super_Scaffold0	1275	NW_VBSM01001305.1	1031	29778810	29779841
Super_Scaffold0	1276	NW_VBSM01001306.1	1068	29780841	29781909
Super_Scaffold0	1277	NW_VBSM01001307.1	1493	29782909	29784402
Super_Scaffold0	1278	NW_VBSM01001308.1	1476	29785402	29786878
Super_Scaffold0	1279	NW_VBSM01001309.1	2233	29787878	29790111
Super_Scaffold0	1280	NW_VBSM01001310.1	1112	29791111	29792223
Super_Scaffold0	1281	NW_VBSM01001311.1	1039	29793223	29794262
Super_Scaffold0	1282	NW_VBSM01001312.1	1689	29795262	29796951
Super_Scaffold0	1283	NW_VBSM01001313.1	2080	29797951	29800031
Super_Scaffold0	1284	NW_VBSM01001314.1	1187	29801031	29802218
Super_Scaffold0	1285	NW_VBSM01001315.1	6019	29803218	29809237
Super_Scaffold0	1286	NW_VBSM01001316.1	1055	29810237	29811292
Super_Scaffold0	1287	NW_VBSM01001317.1	1080	29812292	29813372
Super_Scaffold0	1288	NW_VBSM01001318.1	2272	29814372	29816644
Super_Scaffold0	1289	NW_VBSM01001319.1	1336	29817644	29818980
Super_Scaffold0	1290	NW_VBSM01001320.1	773348	29819980	30593328
Super_Scaffold0	1291	NW_VBSM01001321.1	1175	30594328	30595503
Super_Scaffold0	1292	NW_VBSM01001322.1	1932	30596503	30598435
Super_Scaffold0	1293	NW_VBSM01001323.1	1809	30599435	30601244
Super_Scaffold0	1294	NW_VBSM01001324.1	3560	30602244	30605804
Super_Scaffold0	1295	NW_VBSM01001325.1	2316	30606804	30609120
Super_Scaffold0	1296	NW_VBSM01001326.1	1828	30610120	30611948
Super_Scaffold0	1297	NW_VBSM01001327.1	1419	30612948	30614367
Super_Scaffold0	1298	NW_VBSM01001328.1	1955	30615367	30617322
Super_Scaffold0	1299	NW_VBSM01001329.1	1178	30618322	30619500
Super_Scaffold0	1300	NW_VBSM01001330.1	1707	30620500	30622207
Super_Scaffold0	1301	NW_VBSM01001331.1	2910	30623207	30626117
Super_Scaffold0	1302	NW_VBSM01001332.1	1025	30627117	30628142
Super_Scaffold0	1303	NW_VBSM01001333.1	1102	30629142	30630244
Super_Scaffold0	1304	NW_VBSM01001334.1	3056	30631244	30634300
Super_Scaffold0	1305	NW_VBSM01001335.1	1781	30635300	30637081
Super_Scaffold0	1306	NW_VBSM01001336.1	1084	30638081	30639165
Super_Scaffold0	1307	NW_VBSM01001337.1	1426	30640165	30641591
Super_Scaffold0	1308	NW_VBSM01001338.1	1056	30642591	30643647
Super_Scaffold0	1309	NW_VBSM01001339.1	1845	30644647	30646492
Super_Scaffold0	1310	NW_VBSM01001340.1	2770	30647492	30650262
Super_Scaffold0	1311	NW_VBSM01001341.1	1049	30651262	30652311
Super_Scaffold0	1312	NW_VBSM01001342.1	1188	30653311	30654499
Super_Scaffold0	1313	NW_VBSM01001343.1	2011	30655499	30657510
Super_Scaffold0	1314	NW_VBSM01001344.1	1048	30658510	30659558
Super_Scaffold0	1315	NW_VBSM01001345.1	5093	30660558	30665651
Super_Scaffold0	1316	NW_VBSM01001346.1	2351	30666651	30669002
Super_Scaffold0	1317	NW_VBSM01001347.1	1240	30670002	30671242
Super_Scaffold0	1318	NW_VBSM01001348.1	1148	30672242	30673390
Super_Scaffold0	1319	NW_VBSM01001349.1	3632	30674390	30678022
Super_Scaffold0	1320	NW_VBSM01001350.1	1121	30679022	30680143
Super_Scaffold0	1321	NW_VBSM01001351.1	1007	30681143	30682150
Super_Scaffold0	1322	NW_VBSM01001352.1	1044	30683150	30684194
Super_Scaffold0	1323	NW_VBSM01001353.1	2659	30685194	30687853
Super_Scaffold0	1324	NW_VBSM01001354.1	2125	30688853	30690978
Super_Scaffold0	1325	NW_VBSM01001355.1	2410	30691978	30694388
Super_Scaffold0	1326	NW_VBSM01001356.1	5499	30695388	30700887
Super_Scaffold0	1327	NW_VBSM01001357.1	3866	30701887	30705753
Super_Scaffold0	1328	NW_VBSM01001358.1	1072	30706753	30707825
Super_Scaffold0	1329	NW_VBSM01001359.1	26588	30708825	30735413
Super_Scaffold0	1330	NW_VBSM01001360.1	2192	30736413	30738605
Super_Scaffold0	1331	NW_VBSM01001361.1	1835	30739605	30741440
Super_Scaffold0	1332	NW_VBSM01001362.1	1470	30742440	30743910
Super_Scaffold0	1333	NW_VBSM01001363.1	1979	30744910	30746889
Super_Scaffold0	1334	NW_VBSM01001364.1	1957	30747889	30749846
Super_Scaffold0	1335	NW_VBSM01001365.1	3076	30750846	30753922
Super_Scaffold0	1336	NW_VBSM01001366.1	1444	30754922	30756366
Super_Scaffold0	1337	NW_VBSM01001367.1	1172	30757366	30758538
Super_Scaffold0	1338	NW_VBSM01001368.1	1271	30759538	30760809
Super_Scaffold0	1339	NW_VBSM01001369.1	1096	30761809	30762905
Super_Scaffold0	1340	NW_VBSM01001370.1	1134	30763905	30765039
Super_Scaffold0	1341	NW_VBSM01001371.1	1082	30766039	30767121
Super_Scaffold0	1342	NW_VBSM01001372.1	1420	30768121	30769541
Super_Scaffold0	1343	NW_VBSM01001373.1	4249	30770541	30774790
Super_Scaffold0	1344	NW_VBSM01001374.1	1237	30775790	30777027
Super_Scaffold0	1345	NW_VBSM01001375.1	1189	30778027	30779216
Super_Scaffold0	1346	NW_VBSM01001376.1	3228	30780216	30783444
Super_Scaffold0	1347	NW_VBSM01001377.1	1017	30784444	30785461
Super_Scaffold0	1348	NW_VBSM01001378.1	1803	30786461	30788264
Super_Scaffold0	1349	NW_VBSM01001379.1	1854	30789264	30791118
Super_Scaffold0	1350	NW_VBSM01001380.1	1097	30792118	30793215
Super_Scaffold0	1351	NW_VBSM01001381.1	2220	30794215	30796435
Super_Scaffold0	1352	NW_VBSM01001382.1	5235	30797435	30802670
Super_Scaffold0	1353	NW_VBSM01001383.1	2103	30803670	30805773
Super_Scaffold0	1354	NW_VBSM01001384.1	2162	30806773	30808935
Super_Scaffold0	1355	NW_VBSM01001385.1	1023	30809935	30810958
Super_Scaffold0	1356	NW_VBSM01001386.1	1491	30811958	30813449
Super_Scaffold0	1357	NW_VBSM01001387.1	1489	30814449	30815938
Super_Scaffold0	1358	NW_VBSM01001388.1	1197	30816938	30818135
Super_Scaffold0	1359	NW_VBSM01001389.1	1475	30819135	30820610
Super_Scaffold0	1360	NW_VBSM01001390.1	1380	30821610	30822990
Super_Scaffold0	1361	NW_VBSM01001391.1	2315	30823990	30826305
Super_Scaffold0	1362	NW_VBSM01001392.1	133012	30827305	30960317
Super_Scaffold0	1363	NW_VBSM01001393.1	1886	30961317	30963203
Super_Scaffold0	1364	NW_VBSM01001394.1	1108	30964203	30965311
Super_Scaffold0	1365	NW_VBSM01001395.1	1420	30966311	30967731
Super_Scaffold0	1366	NW_VBSM01001396.1	1372	30968731	30970103
Super_Scaffold0	1367	NW_VBSM01001397.1	1877	30971103	30972980
Super_Scaffold0	1368	NW_VBSM01001398.1	82715	30973980	31056695
Super_Scaffold0	1369	NW_VBSM01001399.1	1311	31057695	31059006
Super_Scaffold0	1370	NW_VBSM01001400.1	2382	31060006	31062388
Super_Scaffold0	1371	NW_VBSM01001401.1	2605	31063388	31065993
Super_Scaffold0	1372	NW_VBSM01001402.1	1285	31066993	31068278
Super_Scaffold0	1373	NW_VBSM01001403.1	1257	31069278	31070535
Super_Scaffold0	1374	NW_VBSM01001404.1	1314	31071535	31072849
Super_Scaffold0	1375	NW_VBSM01001405.1	1252	31073849	31075101
Super_Scaffold0	1376	NW_VBSM01001406.1	1320	31076101	31077421
Super_Scaffold0	1377	NW_VBSM01001407.1	2351	31078421	31080772
Super_Scaffold0	1378	NW_VBSM01001408.1	1078	31081772	31082850
Super_Scaffold0	1379	NW_VBSM01001409.1	1218	31083850	31085068
Super_Scaffold0	1380	NW_VBSM01001410.1	3294	31086068	31089362
Super_Scaffold0	1381	NW_VBSM01001411.1	1361	31090362	31091723
Super_Scaffold0	1382	NW_VBSM01001412.1	2348	31092723	31095071
Super_Scaffold0	1383	NW_VBSM01001413.1	1123	31096071	31097194
Super_Scaffold0	1384	NW_VBSM01001414.1	1682	31098194	31099876
Super_Scaffold0	1385	NW_VBSM01001415.1	1351	31100876	31102227
Super_Scaffold0	1386	NW_VBSM01001416.1	1594	31103227	31104821
Super_Scaffold0	1387	NW_VBSM01001417.1	1320	31105821	31107141
Super_Scaffold0	1388	NW_VBSM01001418.1	1916	31108141	31110057
Super_Scaffold0	1389	NW_VBSM01001419.1	1427	31111057	31112484
Super_Scaffold0	1390	NW_VBSM01001420.1	1174	31113484	31114658
Super_Scaffold0	1391	NW_VBSM01001421.1	1037	31115658	31116695
Super_Scaffold0	1392	NW_VBSM01001422.1	1551	31117695	31119246
Super_Scaffold0	1393	NW_VBSM01001423.1	15914	31120246	31136160
Super_Scaffold0	1394	NW_VBSM01001424.1	1473	31137160	31138633
Super_Scaffold0	1395	NW_VBSM01001425.1	2520	31139633	31142153
Super_Scaffold0	1396	NW_VBSM01001426.1	1984	31143153	31145137
Super_Scaffold0	1397	NW_VBSM01001427.1	2476	31146137	31148613
Super_Scaffold0	1398	NW_VBSM01001428.1	1542	31149613	31151155
Super_Scaffold0	1399	NW_VBSM01001429.1	2079	31152155	31154234
Super_Scaffold0	1400	NW_VBSM01001430.1	1143	31155234	31156377
Super_Scaffold0	1401	NW_VBSM01001431.1	2468	31157377	31159845
Super_Scaffold0	1402	NW_VBSM01001432.1	1462	31160845	31162307
Super_Scaffold0	1403	NW_VBSM01001433.1	1236	31163307	31164543
Super_Scaffold0	1404	NW_VBSM01001434.1	1544	31165543	31167087
Super_Scaffold0	1405	NW_VBSM01001435.1	1509	31168087	31169596
Super_Scaffold0	1406	NW_VBSM01001436.1	2427	31170596	31173023
Super_Scaffold0	1407	NW_VBSM01001437.1	1053	31174023	31175076
Super_Scaffold0	1408	NW_VBSM01001438.1	1486	31176076	31177562
Super_Scaffold0	1409	NW_VBSM01001439.1	2760	31178562	31181322
Super_Scaffold0	1410	NW_VBSM01001440.1	9472	31182322	31191794
Super_Scaffold0	1411	NW_VBSM01001441.1	2568	31192794	31195362
Super_Scaffold0	1412	NW_VBSM01001442.1	1428	31196362	31197790
Super_Scaffold0	1413	NW_VBSM01001443.1	1003	31198790	31199793
Super_Scaffold0	1414	NW_VBSM01001444.1	2969	31200793	31203762
Super_Scaffold0	1415	NW_VBSM01001445.1	1088	31204762	31205850
Super_Scaffold0	1416	NW_VBSM01001446.1	1935	31206850	31208785
Super_Scaffold0	1417	NW_VBSM01001447.1	1779	31209785	31211564
Super_Scaffold0	1418	NW_VBSM01001448.1	1379	31212564	31213943
Super_Scaffold0	1419	NW_VBSM01001449.1	1038	31214943	31215981
Super_Scaffold0	1420	NW_VBSM01001450.1	2151	31216981	31219132
Super_Scaffold0	1421	NW_VBSM01001451.1	3407	31220132	31223539
Super_Scaffold0	1422	NW_VBSM01001452.1	1184	31224539	31225723
Super_Scaffold0	1423	NW_VBSM01001453.1	314388	31226723	31541111
Super_Scaffold0	1424	NW_VBSM01001454.1	1269	31542111	31543380
Super_Scaffold0	1425	NW_VBSM01001455.1	1464	31544380	31545844
Super_Scaffold0	1426	NW_VBSM01001456.1	1054	31546844	31547898
Super_Scaffold0	1427	NW_VBSM01001457.1	1009	31548898	31549907
Super_Scaffold0	1428	NW_VBSM01001458.1	4978	31550907	31555885
Super_Scaffold0	1429	NW_VBSM01001459.1	1330	31556885	31558215
Super_Scaffold0	1430	NW_VBSM01001460.1	3509	31559215	31562724
Super_Scaffold0	1431	NW_VBSM01001461.1	1366	31563724	31565090
Super_Scaffold0	1432	NW_VBSM01001462.1	1070	31566090	31567160
Super_Scaffold0	1433	NW_VBSM01001463.1	1168	31568160	31569328
Super_Scaffold0	1434	NW_VBSM01001464.1	3245	31570328	31573573
Super_Scaffold0	1435	NW_VBSM01001465.1	1429	31574573	31576002
Super_Scaffold0	1436	NW_VBSM01001466.1	1595	31577002	31578597
Super_Scaffold0	1437	NW_VBSM01001467.1	4601	31579597	31584198
Super_Scaffold0	1438	NW_VBSM01001468.1	1238440	31585198	32823638
Super_Scaffold0	1439	NW_VBSM01001469.1	1115	32824638	32825753
Super_Scaffold0	1440	NW_VBSM01001470.1	1176	32826753	32827929
Super_Scaffold0	1441	NW_VBSM01001471.1	2262	32828929	32831191
Super_Scaffold0	1442	NW_VBSM01001472.1	3153	32832191	32835344
Super_Scaffold0	1443	NW_VBSM01001473.1	1214	32836344	32837558
Super_Scaffold0	1444	NW_VBSM01001474.1	1433	32838558	32839991
Super_Scaffold0	1445	NW_VBSM01001475.1	1113	32840991	32842104
Super_Scaffold0	1446	NW_VBSM01001476.1	1177	32843104	32844281
Super_Scaffold0	1447	NW_VBSM01001477.1	1335	32845281	32846616
Super_Scaffold0	1448	NW_VBSM01001478.1	4042	32847616	32851658
Super_Scaffold0	1449	NW_VBSM01001479.1	1968	32852658	32854626
Super_Scaffold0	1450	NW_VBSM01001480.1	552986	32855626	33408612
Super_Scaffold0	1451	NW_VBSM01001481.1	2378	33409612	33411990
Super_Scaffold0	1452	NW_VBSM01001482.1	3867	33412990	33416857
Super_Scaffold0	1453	NW_VBSM01001484.1	1405	33417857	33419262
Super_Scaffold0	1454	NW_VBSM01001485.1	2880	33420262	33423142
Super_Scaffold0	1455	NW_VBSM01001486.1	1007	33424142	33425149
Super_Scaffold0	1456	NW_VBSM01001487.1	1207	33426149	33427356
Super_Scaffold0	1457	NW_VBSM01001488.1	1815	33428356	33430171
Super_Scaffold0	1458	NW_VBSM01001489.1	6352	33431171	33437523
Super_Scaffold0	1459	NW_VBSM01001490.1	1082	33438523	33439605
Super_Scaffold0	1460	NW_VBSM01001491.1	2371	33440605	33442976
Super_Scaffold0	1461	NW_VBSM01001492.1	212687	33443976	33656663
Super_Scaffold0	1462	NW_VBSM01001493.1	2397	33657663	33660060
Super_Scaffold0	1463	NW_VBSM01001494.1	1016	33661060	33662076
Super_Scaffold0	1464	NW_VBSM01001495.1	3119	33663076	33666195
Super_Scaffold0	1465	NW_VBSM01001496.1	2502	33667195	33669697
Super_Scaffold0	1466	NW_VBSM01001497.1	1824	33670697	33672521
Super_Scaffold0	1467	NW_VBSM01001498.1	3831	33673521	33677352
Super_Scaffold0	1468	NW_VBSM01001499.1	2823	33678352	33681175
Super_Scaffold0	1469	NW_VBSM01001500.1	3666	33682175	33685841
Super_Scaffold0	1470	NW_VBSM01001501.1	1450	33686841	33688291
Super_Scaffold0	1471	NW_VBSM01001502.1	2782	33689291	33692073
Super_Scaffold0	1472	NW_VBSM01001503.1	3108	33693073	33696181
Super_Scaffold0	1473	NW_VBSM01001504.1	1098	33697181	33698279
Super_Scaffold0	1474	NW_VBSM01001505.1	1231	33699279	33700510
Super_Scaffold0	1475	NW_VBSM01001506.1	1489	33701510	33702999
Super_Scaffold0	1476	NW_VBSM01001507.1	1438	33703999	33705437
Super_Scaffold0	1477	NW_VBSM01001508.1	1089	33706437	33707526
Super_Scaffold0	1478	NW_VBSM01001509.1	1281	33708526	33709807
Super_Scaffold0	1479	NW_VBSM01001510.1	1196	33710807	33712003
Super_Scaffold0	1480	NW_VBSM01001511.1	1017	33713003	33714020
Super_Scaffold0	1481	NW_VBSM01001512.1	1344	33715020	33716364
Super_Scaffold0	1482	NW_VBSM01001513.1	2515	33717364	33719879
Super_Scaffold0	1483	NW_VBSM01001514.1	1553	33720879	33722432
Super_Scaffold0	1484	NW_VBSM01001515.1	1093	33723432	33724525
Super_Scaffold0	1485	NW_VBSM01001516.1	4429	33725525	33729954
Super_Scaffold0	1486	NW_VBSM01001517.1	2434	33730954	33733388
Super_Scaffold0	1487	NW_VBSM01001518.1	1107	33734388	33735495
Super_Scaffold0	1488	NW_VBSM01001519.1	1244	33736495	33737739
Super_Scaffold0	1489	NW_VBSM01001520.1	1274	33738739	33740013
Super_Scaffold0	1490	NW_VBSM01001521.1	5174	33741013	33746187
Super_Scaffold0	1491	NW_VBSM01001522.1	1658	33747187	33748845
Super_Scaffold0	1492	NW_VBSM01001523.1	1223	33749845	33751068
Super_Scaffold0	1493	NW_VBSM01001524.1	3837	33752068	33755905
Super_Scaffold0	1494	NW_VBSM01001525.1	1276	33756905	33758181
Super_Scaffold0	1495	NW_VBSM01001526.1	1725	33759181	33760906
Super_Scaffold0	1496	NW_VBSM01001527.1	2065	33761906	33763971
Super_Scaffold0	1497	NW_VBSM01001528.1	1862	33764971	33766833
Super_Scaffold0	1498	NW_VBSM01001529.1	1382	33767833	33769215
Super_Scaffold0	1499	NW_VBSM01001530.1	1138	33770215	33771353
Super_Scaffold0	1500	NW_VBSM01001531.1	1580	33772353	33773933
Super_Scaffold0	1501	NW_VBSM01001532.1	1459	33774933	33776392
Super_Scaffold0	1502	NW_VBSM01001533.1	1373	33777392	33778765
Super_Scaffold0	1503	NW_VBSM01001534.1	1060	33779765	33780825
Super_Scaffold0	1504	NW_VBSM01001535.1	1673	33781825	33783498
Super_Scaffold0	1505	NW_VBSM01001536.1	2493	33784498	33786991
Super_Scaffold0	1506	NW_VBSM01001537.1	1338	33787991	33789329
Super_Scaffold0	1507	NW_VBSM01001538.1	1362	33790329	33791691
Super_Scaffold0	1508	NW_VBSM01001539.1	1120	33792691	33793811
Super_Scaffold0	1509	NW_VBSM01001540.1	1192	33794811	33796003
Super_Scaffold0	1510	NW_VBSM01001541.1	1606	33797003	33798609
Super_Scaffold0	1511	NW_VBSM01001542.1	1644	33799609	33801253
Super_Scaffold0	1512	NW_VBSM01001543.1	1217	33802253	33803470
Super_Scaffold0	1513	NW_VBSM01001544.1	5174	33804470	33809644
Super_Scaffold0	1514	NW_VBSM01001545.1	1166	33810644	33811810
Super_Scaffold0	1515	NW_VBSM01001546.1	1042	33812810	33813852
Super_Scaffold0	1516	NW_VBSM01001547.1	1150	33814852	33816002
Super_Scaffold0	1517	NW_VBSM01001548.1	1000	33817002	33818002
Super_Scaffold0	1518	NW_VBSM01001549.1	1066	33819002	33820068
Super_Scaffold0	1519	NW_VBSM01001550.1	1339	33821068	33822407
Super_Scaffold0	1520	NW_VBSM01001551.1	1445	33823407	33824852
Super_Scaffold0	1521	NW_VBSM01001552.1	1518	33825852	33827370
Super_Scaffold0	1522	NW_VBSM01001553.1	2371	33828370	33830741
Super_Scaffold0	1523	NW_VBSM01001554.1	1874	33831741	33833615
Super_Scaffold0	1524	NW_VBSM01001555.1	1264	33834615	33835879
Super_Scaffold0	1525	NW_VBSM01001556.1	1729	33836879	33838608
Super_Scaffold0	1526	NW_VBSM01001557.1	1005	33839608	33840613
Super_Scaffold0	1527	NW_VBSM01001558.1	2590	33841613	33844203
Super_Scaffold0	1528	NW_VBSM01001559.1	1122	33845203	33846325
Super_Scaffold0	1529	NW_VBSM01001560.1	3634	33847325	33850959
